Customer ID,Phone Service,Multiple Lines,Internet Type,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Revenue,Customer Status,Churn Category,Churn Reason
7854-EDSSA,Yes,Yes,Cable,Bank Withdrawal,59.0,1254.7,0.0,2342.16,Churned,Dissatisfaction,Poor expertise of online support
6288-CHQJB,Yes,No,DSL,Bank Withdrawal,69.95,3871.85,0.0,5393.03,Stayed,,
2325-WINES,Yes,Yes,Fiber Optic,Credit Card,104.05,3416.85,0.0,3871.57,Stayed,,
8909-BOLNL,Yes,No,,Credit Card,21.2,52.05,0.0,88.2,Joined,,
4018-PPNDW,Yes,Yes,,Credit Card,24.1,1551.6,0.0,2365.95,Stayed,,
7382-DFJTU,Yes,No,DSL,Credit Card,-2.0,1058.1,0.0,1917.06,Stayed,,
1536-YHDOE,Yes,Yes,Cable,Credit Card,62.1,1096.65,0.0,1645.24,Stayed,,
5183-SNMJQ,Yes,No,Fiber Optic,Credit Card,95.1,865.1,43.25,1278.75,Stayed,,
8859-YSTWS,Yes,No,,Bank Withdrawal,19.95,1004.5,0.0,1533.46,Stayed,,
5134-IKDAY,Yes,No,Fiber Optic,Bank Withdrawal,69.8,69.8,0.0,80.88,Churned,Dissatisfaction,Service dissatisfaction
5461-QKNTN,Yes,Yes,Fiber Optic,Bank Withdrawal,94.3,3953.15,0.0,4150.52,Stayed,,
0690-SRQID,Yes,No,,Credit Card,19.65,67.55,0.0,140.67,Stayed,,
4393-RYCRE,Yes,No,Fiber Optic,Bank Withdrawal,106.05,4510.8,0.0,6197.32,Stayed,,
1964-SVLEA,Yes,No,,Mailed Check,-1.0,415.9,0.0,1018.5,Stayed,,
2640-PMGFL,Yes,Yes,Fiber Optic,Bank Withdrawal,79.5,2180.55,0.0,2847.99,Churned,Price,Lack of affordable download/upload speed
3813-DHBBB,No,,DSL,Bank Withdrawal,50.95,3521.7,0.0,3521.7,Stayed,,
4274-DRSQT,Yes,Yes,Fiber Optic,Bank Withdrawal,88.9,6000.1,0.0,8107.48,Stayed,,
0374-IOEGQ,Yes,No,Cable,Bank Withdrawal,44.6,122.7,0.0,169.47,Joined,,
2657-ALMWY,Yes,No,Fiber Optic,Bank Withdrawal,84.95,2169.75,0.0,2644.51,Churned,Price,Price too high
8748-HFWBO,Yes,No,,Credit Card,19.9,357.7,0.0,974.63,Stayed,,
3062-ICYZQ,Yes,Yes,Fiber Optic,Bank Withdrawal,93.8,4539.35,0.0,5928.08,Stayed,,
8465-SBRXP,Yes,Yes,Fiber Optic,Bank Withdrawal,94.9,3616.25,0.0,4598.17,Stayed,,
7515-LODFU,Yes,No,,Credit Card,-7.0,1356.3,0.0,2779.08,Stayed,,
1612-EOHDH,Yes,No,DSL,Bank Withdrawal,45.15,45.15,0.0,76.07,Churned,Attitude,Attitude of support person
8327-LZKAS,Yes,Yes,Cable,Bank Withdrawal,107.55,4533.9,0.0,5269.02,Churned,Dissatisfaction,Service dissatisfaction
8344-WFMFH,Yes,No,Cable,Bank Withdrawal,50.1,484.05,0.0,732.81,Stayed,,
3439-GVUSX,No,,DSL,Credit Card,24.4,24.4,0.0,24.4,Joined,,
8938-UMKPI,Yes,Yes,Fiber Optic,Bank Withdrawal,106.4,5127.95,0.0,6818.54,Churned,Competitor,Competitor had better devices
7838-LAZFO,Yes,No,Cable,Bank Withdrawal,78.8,3597.5,23.28,4020.17,Stayed,,
4581-LNWUM,No,,DSL,Bank Withdrawal,49.15,649.4,0.0,649.4,Stayed,,
6732-FZUGP,Yes,Yes,Fiber Optic,Credit Card,94.9,4615.25,0.0,6507.0,Stayed,,
4945-RVMTE,Yes,No,Cable,Bank Withdrawal,59.55,1646.45,0.0,2737.61,Stayed,,
8008-ESFLK,Yes,No,Fiber Optic,Bank Withdrawal,110.5,5835.5,0.0,6189.54,Stayed,,
6173-ITPWD,Yes,Yes,Fiber Optic,Bank Withdrawal,83.35,4065.0,0.0,5029.38,Churned,Dissatisfaction,Product dissatisfaction
7558-IMLMT,Yes,No,,Credit Card,20.8,1411.9,0.0,2002.84,Stayed,,
9524-EGPJC,Yes,Yes,Fiber Optic,Bank Withdrawal,90.1,1612.75,48.26,2180.27,Churned,Competitor,Competitor offered higher download speeds
1628-BIZYP,Yes,No,Fiber Optic,Bank Withdrawal,85.0,85.0,0.0,100.2,Joined,,
8046-DNVTL,No,,Cable,Credit Card,-10.0,2345.55,0.0,2345.55,Stayed,,
5442-BXVND,Yes,Yes,,Bank Withdrawal,24.25,838.5,0.0,1167.51,Stayed,,
9513-DXHDA,Yes,No,DSL,Bank Withdrawal,81.7,2212.55,0.0,3542.3,Stayed,,
1642-HMARX,Yes,Yes,DSL,Bank Withdrawal,91.7,6424.7,0.0,7488.9,Stayed,,
1474-JUWSM,Yes,Yes,Cable,Bank Withdrawal,68.4,3972.25,0.0,5537.67,Stayed,,
8149-AIQCG,Yes,Yes,Fiber Optic,Credit Card,73.15,2730.85,0.0,3069.76,Stayed,,
1853-UDXBW,Yes,No,Fiber Optic,Bank Withdrawal,70.0,70.0,0.0,108.8,Churned,Price,Price too high
8774-GSBUN,Yes,Yes,,Credit Card,25.4,1797.1,0.0,2095.9,Stayed,,
8173-RXAYP,Yes,No,,Credit Card,19.7,452.55,0.0,1182.39,Stayed,,
6862-CQUMB,Yes,No,Fiber Optic,Credit Card,96.1,3646.8,0.0,4454.88,Stayed,,
8280-MQRQN,Yes,No,Cable,Mailed Check,50.45,50.45,0.0,74.15,Churned,Dissatisfaction,Network reliability
9185-TQCVP,Yes,Yes,Fiber Optic,Bank Withdrawal,85.15,1139.2,38.48,1398.92,Churned,Dissatisfaction,Poor expertise of phone support
4747-LCAQL,Yes,No,DSL,Credit Card,79.0,1902.0,0.0,2090.75,Stayed,,
6317-YPKDH,No,,DSL,Bank Withdrawal,29.95,29.95,0.0,29.95,Churned,Competitor,Competitor had better devices
6620-HVDUJ,Yes,No,DSL,Bank Withdrawal,60.45,1440.75,0.0,2009.79,Stayed,,
8456-QDAVC,Yes,No,Fiber Optic,Bank Withdrawal,78.7,1495.1,26.84,2029.71,Stayed,,
5696-JVVQY,Yes,No,DSL,Credit Card,70.1,3238.4,0.0,3482.0,Stayed,,
4558-CGYCZ,Yes,No,,Credit Card,-3.0,78.3,0.0,246.06,Stayed,,
1206-EHBDD,Yes,No,Fiber Optic,Bank Withdrawal,80.3,4513.65,0.0,4751.09,Stayed,,
1734-ZMNTZ,Yes,Yes,,Credit Card,25.0,300.7,0.0,466.14,Stayed,,
2320-SLKMB,No,,Cable,Credit Card,44.45,1183.8,0.0,1183.8,Stayed,,
9026-LHEVG,No,,DSL,Bank Withdrawal,40.75,359.4,0.0,379.4,Stayed,,
2748-MYRVK,Yes,Yes,Fiber Optic,Bank Withdrawal,99.9,6137.0,0.0,6664.94,Churned,Price,Long distance charges
8690-UPCZI,Yes,Yes,DSL,Bank Withdrawal,69.05,1958.45,0.0,3062.75,Stayed,,
0336-KXKFK,No,,DSL,Credit Card,61.2,4390.25,0.0,4390.25,Stayed,,
0269-XFESX,Yes,Yes,,Credit Card,24.35,538.5,0.0,1642.96,Stayed,,
8974-OVACP,Yes,No,,Mailed Check,20.15,20.15,0.0,47.74,Joined,,
6258-PVZWJ,Yes,Yes,DSL,Credit Card,90.8,6302.85,0.0,7107.29,Stayed,,
7047-FWEYA,Yes,Yes,Fiber Optic,Bank Withdrawal,103.15,4594.65,0.0,6252.77,Stayed,,
7717-BICXI,Yes,No,,Credit Card,20.55,1205.05,0.0,2144.05,Stayed,,
5275-SQEIZ,Yes,No,Fiber Optic,Credit Card,80.85,80.85,0.0,95.76,Churned,Competitor,Competitor had better devices
4633-MKHYU,Yes,No,Fiber Optic,Credit Card,88.4,788.6,0.0,1107.65,Stayed,,
9534-NSXEM,Yes,No,,Credit Card,20.65,595.5,0.0,1415.28,Stayed,,
7617-EYGLW,Yes,No,,Bank Withdrawal,19.45,19.45,0.0,66.04,Joined,,
2987-BJXIK,Yes,Yes,DSL,Credit Card,84.7,5991.05,0.0,7176.15,Stayed,,
1142-WACZW,No,,Cable,Bank Withdrawal,29.85,75.6,0.0,75.6,Churned,Other,Don't know
5655-JSMZM,Yes,Yes,Fiber Optic,Bank Withdrawal,96.2,4718.25,0.0,6303.89,Churned,Attitude,Attitude of support person
1338-CECEE,Yes,Yes,DSL,Bank Withdrawal,68.5,2839.95,38.37,3358.36,Stayed,,
2085-JVGAD,Yes,No,,Bank Withdrawal,20.35,697.65,45.07,732.13,Stayed,,
5482-PLVPE,No,,DSL,Bank Withdrawal,24.35,41.85,0.0,41.85,Churned,Competitor,Competitor had better devices
1600-DILPE,Yes,No,DSL,Bank Withdrawal,45.0,524.35,0.0,957.67,Stayed,,
6087-MVHJH,Yes,Yes,Fiber Optic,Bank Withdrawal,88.45,1422.1,0.0,1846.9,Churned,Other,Don't know
2507-QZPQS,Yes,Yes,Fiber Optic,Bank Withdrawal,95.7,1451.1,0.0,1600.65,Stayed,,
4553-DVPZG,Yes,Yes,Fiber Optic,Bank Withdrawal,101.35,6164.7,0.0,7098.42,Stayed,,
4759-TRPLW,Yes,No,Fiber Optic,Bank Withdrawal,70.4,70.4,0.0,100.03,Churned,Competitor,Competitor had better devices
5600-KTXFM,Yes,No,Fiber Optic,Credit Card,69.95,143.9,0.0,202.1,Joined,,
0909-SDHNU,No,,Cable,Credit Card,29.8,201.95,0.0,201.95,Stayed,,
5006-MXVRN,Yes,No,,Credit Card,-10.0,762.45,0.0,1924.26,Stayed,,
4283-FUTGF,Yes,Yes,Fiber Optic,Bank Withdrawal,79.85,1471.75,0.0,1790.57,Churned,Dissatisfaction,Network reliability
5216-WASFJ,Yes,Yes,Fiber Optic,Bank Withdrawal,84.85,2633.4,0.0,2797.7,Stayed,,
9894-EZEWG,Yes,No,Fiber Optic,Credit Card,74.3,74.3,0.0,113.96,Churned,Competitor,Competitor had better devices
0516-VRYBW,Yes,No,,Bank Withdrawal,20.15,390.85,0.0,551.95,Churned,Attitude,Attitude of support person
2545-EBUPK,Yes,Yes,Fiber Optic,Bank Withdrawal,84.05,186.05,0.0,229.85,Joined,,
7560-QJAVJ,Yes,No,DSL,Bank Withdrawal,79.6,5589.45,42.34,8887.51,Stayed,,
5917-RYRMG,Yes,No,,Credit Card,19.8,587.7,0.0,1416.18,Stayed,,
0056-EPFBG,No,,Cable,Credit Card,39.4,825.4,0.0,825.4,Stayed,,
8111-BKVDS,No,,DSL,Bank Withdrawal,40.7,449.3,0.0,449.3,Stayed,,
8552-OBVRU,Yes,No,Fiber Optic,Bank Withdrawal,104.5,5068.05,0.0,5711.25,Stayed,,
5519-YLDGW,Yes,Yes,Fiber Optic,Bank Withdrawal,103.9,2254.2,0.0,2279.61,Churned,Dissatisfaction,Limited range of services
6394-HHHZM,Yes,No,,Credit Card,20.7,57.5,0.0,172.73,Joined,,
0537-QYZZN,Yes,Yes,Fiber Optic,Bank Withdrawal,79.85,1857.75,0.0,1955.19,Stayed,,
7839-QRKXN,Yes,No,,Credit Card,20.2,20.2,0.0,68.45,Churned,Price,Long distance charges
9046-DQMTP,Yes,No,,Bank Withdrawal,20.75,739.9,0.0,1367.1,Stayed,,
7898-PDWQE,Yes,Yes,DSL,Credit Card,80.4,5727.15,0.0,7007.99,Stayed,,
3387-PLKUI,Yes,No,,Credit Card,18.8,251.25,0.0,468.87,Stayed,,
2929-QNSRW,Yes,Yes,Fiber Optic,Bank Withdrawal,98.25,5508.35,0.0,6731.31,Churned,Competitor,Competitor made better offer
8414-MYSHR,Yes,No,Fiber Optic,Bank Withdrawal,91.4,449.75,0.0,472.7,Churned,Dissatisfaction,Network reliability
6250-CGGUN,Yes,No,Fiber Optic,Bank Withdrawal,84.4,4484.05,0.0,6139.69,Stayed,,
7566-DSRLQ,Yes,Yes,Fiber Optic,Bank Withdrawal,110.15,7998.8,0.0,8994.0,Stayed,,
1907-YLNYW,Yes,No,DSL,Bank Withdrawal,66.7,579.0,0.0,908.04,Stayed,,
4592-IWTJI,No,,Cable,Credit Card,-4.0,91.7,0.0,91.7,Churned,Attitude,Attitude of support person
3546-GHEAE,Yes,No,,Credit Card,19.45,165.35,0.0,231.36,Stayed,,
7379-POKDZ,Yes,No,Fiber Optic,Bank Withdrawal,70.3,208.85,0.0,288.98,Churned,Competitor,Competitor had better devices
5016-ETTFF,No,,DSL,Credit Card,29.5,255.25,0.0,295.25,Churned,Dissatisfaction,Service dissatisfaction
2877-VDUER,No,,DSL,Credit Card,40.9,1383.6,0.0,1383.6,Stayed,,
9725-SCPZG,Yes,No,Fiber Optic,Bank Withdrawal,90.85,90.85,0.0,91.98,Churned,Price,Price too high
5909-ECHUI,Yes,No,DSL,Bank Withdrawal,56.25,56.25,0.0,82.39,Churned,Price,Lack of affordable download/upload speed
5156-UMKOW,No,,DSL,Mailed Check,29.65,90.05,0.0,90.05,Joined,,
9483-GCPWE,Yes,No,,Credit Card,20.1,190.25,0.0,436.31,Stayed,,
8129-GMVGI,Yes,No,,Credit Card,20.05,1090.1,0.0,3071.38,Stayed,,
0570-BFQHT,Yes,No,Fiber Optic,Bank Withdrawal,80.55,653.9,2.28,944.75,Stayed,,
2595-KIWPV,Yes,No,,Credit Card,19.7,509.3,0.0,1380.86,Stayed,,
9090-SGQXL,Yes,Yes,Fiber Optic,Bank Withdrawal,105.3,7299.65,0.0,10507.21,Churned,Competitor,Competitor offered more data
2933-FILNV,No,,DSL,Credit Card,24.4,36.55,0.0,36.55,Churned,Dissatisfaction,Lack of self-service on Website
4116-IQRFR,Yes,Yes,,Credit Card,24.1,73.1,0.0,139.82,Stayed,,
1265-XTECC,Yes,Yes,Fiber Optic,Credit Card,96.55,6581.9,0.0,6716.54,Churned,Attitude,Attitude of service provider
5876-HZVZM,Yes,No,Cable,Credit Card,55.9,365.35,0.0,482.41,Churned,Attitude,Attitude of service provider
6599-GZWCM,Yes,No,Fiber Optic,Credit Card,74.65,966.25,0.0,1520.31,Stayed,,
4412-YLTKF,Yes,Yes,Fiber Optic,Bank Withdrawal,78.05,2135.5,0.0,2235.41,Churned,Competitor,Competitor had better devices
9300-AGZNL,Yes,Yes,Fiber Optic,Bank Withdrawal,94.0,94.0,0.0,115.85,Churned,Dissatisfaction,Product dissatisfaction
1635-HDGFT,Yes,No,,Credit Card,20.5,398.55,24.07,1048.03,Stayed,,
6996-KNSML,Yes,No,Fiber Optic,Bank Withdrawal,74.9,74.9,0.0,110.15,Churned,Competitor,Competitor had better devices
7421-ZLUPA,No,,DSL,Credit Card,29.25,226.95,0.0,226.95,Stayed,,
6890-PFRQX,Yes,Yes,DSL,Mailed Check,69.5,1199.4,0.0,1419.18,Stayed,,
9631-RXVJM,Yes,No,,Credit Card,19.25,677.9,0.0,826.3,Stayed,,
4927-WWOOZ,Yes,Yes,Fiber Optic,Bank Withdrawal,91.45,171.45,0.0,280.27,Joined,,
1627-AFWVJ,Yes,No,,Credit Card,19.4,554.25,0.0,990.99,Stayed,,
7868-TMWMZ,Yes,No,Fiber Optic,Bank Withdrawal,110.0,6668.35,0.0,8145.55,Stayed,,
6546-OPBBH,Yes,Yes,,Credit Card,23.95,1216.35,0.0,3386.4,Stayed,,
3887-PBQAO,Yes,Yes,,Credit Card,25.9,1216.6,0.0,2228.65,Stayed,,
4317-VTEOA,Yes,No,DSL,Bank Withdrawal,50.75,50.75,0.0,93.78,Churned,Competitor,Competitor had better devices
7998-ZLXWN,Yes,No,,Credit Card,20.45,330.8,0.0,516.95,Stayed,,
8398-TBIYD,Yes,Yes,Fiber Optic,Bank Withdrawal,84.7,6185.15,0.0,6795.71,Stayed,,
9699-UBQFS,Yes,Yes,Fiber Optic,Bank Withdrawal,94.5,4156.8,0.0,4314.18,Stayed,,
4580-TMHJU,Yes,No,DSL,Bank Withdrawal,56.15,2499.3,0.0,4101.05,Churned,Other,Don't know
1754-GKYPY,Yes,No,Fiber Optic,Bank Withdrawal,89.75,1938.9,0.0,2431.26,Stayed,,
4616-EWBNJ,Yes,No,,Bank Withdrawal,20.1,318.6,0.0,1074.6,Stayed,,
5016-IBERQ,Yes,Yes,Fiber Optic,Bank Withdrawal,84.25,1968.1,8.3,2374.95,Stayed,,
8663-UPDGF,Yes,Yes,DSL,Bank Withdrawal,69.5,1800.05,0.0,2460.45,Stayed,,
2439-LYPMQ,Yes,Yes,Fiber Optic,Bank Withdrawal,102.6,4009.2,45.81,4143.89,Stayed,,
0141-YEAYS,Yes,Yes,Fiber Optic,Bank Withdrawal,86.45,2401.05,0.0,2481.24,Stayed,,
7989-VCQOH,Yes,No,DSL,Bank Withdrawal,83.25,1611.15,0.0,1796.37,Stayed,,
2792-VPPET,Yes,No,,Bank Withdrawal,20.5,76.95,0.0,187.98,Joined,,
4459-BBGHE,No,,DSL,Bank Withdrawal,44.5,1307.8,0.0,1307.8,Stayed,,
6646-JPPHA,Yes,No,Fiber Optic,Bank Withdrawal,78.85,1043.8,0.0,1765.94,Stayed,,
5447-VYTKW,Yes,No,Cable,Credit Card,53.45,1461.45,0.0,1868.88,Stayed,,
6383-ZTSIW,Yes,No,Fiber Optic,Mailed Check,99.1,3877.95,0.0,4234.02,Stayed,,
5366-OBVMR,Yes,No,DSL,Credit Card,50.3,908.75,0.0,1556.03,Stayed,,
1897-RCFUM,Yes,Yes,,Credit Card,24.2,914.6,0.0,1143.92,Stayed,,
4803-AXVYP,Yes,Yes,Fiber Optic,Bank Withdrawal,99.55,3734.25,0.0,5535.07,Churned,Dissatisfaction,Service dissatisfaction
6516-NKQBO,Yes,No,Cable,Credit Card,81.0,3084.9,0.0,3922.8,Stayed,,
7601-WFVZV,Yes,No,,Credit Card,19.55,19.55,0.0,37.49,Joined,,
7339-POGZN,Yes,Yes,DSL,Bank Withdrawal,50.7,214.55,39.92,239.63,Stayed,,
9396-ZSFLL,Yes,Yes,DSL,Credit Card,48.85,631.4,32.09,803.01,Stayed,,
0151-ONTOV,Yes,No,Fiber Optic,Mailed Check,70.9,70.9,0.0,110.71,Churned,Competitor,Competitor had better devices
2812-SFXMJ,Yes,No,,Credit Card,20.05,20.05,0.0,27.71,Joined,,
3583-EKAPL,Yes,No,Cable,Bank Withdrawal,55.0,55.0,0.0,102.22,Churned,Competitor,Competitor had better devices
5125-CNDSP,No,,DSL,Bank Withdrawal,40.6,2588.95,0.0,2588.95,Stayed,,
4234-XTNEA,Yes,No,Fiber Optic,Bank Withdrawal,79.95,174.45,0.0,249.85,Joined,,
2075-PUEPR,Yes,No,,Bank Withdrawal,19.35,1153.25,0.0,2511.75,Stayed,,
9258-CNWAC,Yes,Yes,Fiber Optic,Credit Card,113.65,8166.8,0.0,8473.52,Stayed,,
5553-AOINX,Yes,Yes,Fiber Optic,Bank Withdrawal,104.9,6891.45,0.0,9490.53,Stayed,,
6907-FLBER,Yes,Yes,DSL,Bank Withdrawal,54.3,54.3,0.0,98.32,Joined,,
8205-OTCHB,No,,DSL,Bank Withdrawal,43.75,903.6,0.0,903.6,Churned,Dissatisfaction,Network reliability
8779-YIQQA,Yes,No,,Credit Card,19.8,350.1,0.0,728.1,Stayed,,
5168-MQQCA,Yes,Yes,Fiber Optic,Bank Withdrawal,108.5,8003.8,0.0,10771.48,Stayed,,
7396-VJUZB,Yes,No,DSL,Credit Card,45.25,155.35,0.0,295.71,Stayed,,
4946-EDSEW,Yes,No,,Credit Card,19.25,180.3,0.0,499.41,Churned,Attitude,Attitude of support person
1383-EZRWL,Yes,No,,Mailed Check,20.05,164.85,0.0,502.39,Churned,Other,Moved
1751-NCDLI,Yes,Yes,Fiber Optic,Bank Withdrawal,98.85,4564.9,0.0,4758.1,Stayed,,
1241-FPMOF,Yes,No,,Credit Card,19.65,1025.05,0.0,2168.01,Stayed,,
2800-VEQXM,Yes,No,Fiber Optic,Mailed Check,74.75,238.1,38.84,236.76,Joined,,
7109-MFBYV,Yes,No,Cable,Bank Withdrawal,45.45,1233.15,0.0,1988.97,Stayed,,
8203-XJZRC,Yes,No,,Credit Card,20.25,20.25,0.0,60.71,Joined,,
2683-JXWQQ,No,,DSL,Bank Withdrawal,33.6,2117.2,0.0,2227.2,Stayed,,
2397-BRLOM,Yes,No,Fiber Optic,Credit Card,80.45,583.45,0.0,799.37,Churned,Other,Don't know
4570-QHXHL,Yes,No,DSL,Bank Withdrawal,43.75,405.7,5.9,766.37,Stayed,,
0506-LVNGN,Yes,No,Fiber Optic,Credit Card,75.55,349.65,0.0,561.3,Churned,Competitor,Competitor had better devices
6198-PNNSZ,Yes,Yes,Fiber Optic,Bank Withdrawal,109.8,6109.65,0.0,8224.21,Stayed,,
1032-MAELW,Yes,Yes,DSL,Bank Withdrawal,78.45,5333.35,0.0,5841.31,Stayed,,
5451-YHYPW,Yes,Yes,Fiber Optic,Credit Card,115.75,8443.7,0.0,11795.78,Stayed,,
1941-HOSAM,Yes,No,Fiber Optic,Bank Withdrawal,90.1,90.1,0.0,114.43,Joined,,
0923-PNFUB,Yes,No,Fiber Optic,Bank Withdrawal,83.75,247.25,0.0,386.33,Churned,Attitude,Attitude of support person
6937-GCDGQ,Yes,No,Cable,Bank Withdrawal,48.95,955.6,0.0,1178.85,Stayed,,
5816-JMLGY,Yes,No,DSL,Bank Withdrawal,-4.0,5717.85,0.0,8502.45,Stayed,,
7964-VEXDG,Yes,Yes,Fiber Optic,Bank Withdrawal,80.35,1747.2,0.0,2028.39,Stayed,,
0380-ZCSBI,Yes,No,,Credit Card,20.0,198.7,0.0,242.9,Stayed,,
7410-OIEDU,Yes,No,Fiber Optic,Credit Card,79.85,887.35,0.0,1371.15,Stayed,,
2386-LAHRK,Yes,No,DSL,Mailed Check,53.5,53.5,0.0,68.08,Churned,Dissatisfaction,Product dissatisfaction
3374-LXDEV,Yes,Yes,Fiber Optic,Bank Withdrawal,89.4,1132.35,0.0,1244.02,Churned,Competitor,Competitor had better devices
2333-KWEWW,Yes,No,,Credit Card,20.05,388.6,0.0,861.28,Stayed,,
9432-VOFYX,Yes,No,Fiber Optic,Bank Withdrawal,70.8,1207.0,0.0,1816.96,Stayed,,
1640-PLFMP,Yes,No,Fiber Optic,Bank Withdrawal,70.25,70.25,0.0,90.3,Joined,,
2746-DIJLO,Yes,Yes,DSL,Credit Card,56.3,2364.0,0.0,3859.27,Stayed,,
0847-HGRML,Yes,No,,Bank Withdrawal,20.0,1250.1,0.0,2767.86,Stayed,,
1567-DSCIC,Yes,Yes,Fiber Optic,Bank Withdrawal,94.0,773.65,0.0,964.77,Churned,Dissatisfaction,Product dissatisfaction
7994-UYIVZ,Yes,Yes,Fiber Optic,Bank Withdrawal,85.65,659.45,0.0,1046.17,Stayed,,
3973-SKMLN,Yes,No,,Credit Card,19.9,1355.1,42.18,2890.54,Stayed,,
2266-FUBDZ,Yes,No,,Credit Card,19.35,278.85,0.0,975.9,Stayed,,
9537-JALFH,Yes,No,,Bank Withdrawal,19.9,1356.7,0.0,3301.81,Stayed,,
7813-TKCVO,Yes,No,,Credit Card,20.35,393.15,0.0,952.35,Stayed,,
9761-XUJWD,Yes,No,DSL,Bank Withdrawal,65.6,339.9,0.0,382.9,Stayed,,
6656-GULJQ,Yes,Yes,DSL,Credit Card,83.55,6093.3,0.0,7710.42,Stayed,,
8033-VCZGH,Yes,Yes,Fiber Optic,Bank Withdrawal,103.95,5231.3,0.0,6395.3,Stayed,,
3058-HJCUY,Yes,Yes,Fiber Optic,Bank Withdrawal,102.6,4213.35,2.93,6056.65,Churned,Competitor,Competitor had better devices
0980-FEXWF,Yes,No,DSL,Credit Card,50.35,1285.8,0.0,1405.92,Stayed,,
0407-BDJKB,Yes,Yes,Fiber Optic,Bank Withdrawal,95.75,5742.9,0.0,7856.1,Churned,Dissatisfaction,Service dissatisfaction
9985-MWVIX,Yes,No,Fiber Optic,Credit Card,70.15,70.15,0.0,112.24,Churned,Competitor,Competitor had better devices
7963-GQRMY,Yes,No,DSL,Credit Card,44.3,134.5,0.0,267.88,Churned,Price,Extra data charges
3638-DIMPH,Yes,No,DSL,Bank Withdrawal,43.8,592.65,0.0,976.02,Stayed,,
6705-LXORM,Yes,No,Fiber Optic,Bank Withdrawal,70.05,302.6,0.0,329.7,Stayed,,
8679-LZBMD,Yes,No,Fiber Optic,Bank Withdrawal,90.65,3974.15,0.0,5019.15,Stayed,,
9134-WYRVP,Yes,No,Fiber Optic,Credit Card,86.35,4267.15,0.0,5659.45,Stayed,,
5996-EBTKM,Yes,Yes,DSL,Bank Withdrawal,69.9,4615.9,0.0,5609.51,Stayed,,
1705-GUHPV,Yes,Yes,,Credit Card,24.2,1618.2,0.0,3302.82,Stayed,,
7740-KKCXF,No,,DSL,Credit Card,30.05,1529.45,0.0,1529.45,Stayed,,
2568-BRGYX,Yes,No,Fiber Optic,Bank Withdrawal,70.2,237.95,0.0,290.03,Churned,Competitor,Competitor had better devices
2927-CVULT,Yes,Yes,Fiber Optic,Bank Withdrawal,104.05,5566.4,0.0,7069.48,Stayed,,
2664-XJZNO,Yes,No,Fiber Optic,Credit Card,104.9,7559.55,0.0,8059.95,Stayed,,
4063-EIKNQ,Yes,No,,Bank Withdrawal,20.95,267.35,18.17,422.21,Stayed,,
8749-TZYEC,Yes,Yes,,Credit Card,24.8,1874.3,16.26,2845.88,Stayed,,
3943-KDREE,Yes,Yes,Fiber Optic,Bank Withdrawal,74.95,1834.95,0.0,2290.73,Churned,Other,Don't know
7096-UCLNH,Yes,No,,Credit Card,20.05,20.05,0.0,31.15,Joined,,
2234-EOFPT,Yes,No,DSL,Bank Withdrawal,79.35,5753.25,0.0,7938.85,Stayed,,
5924-IFQTT,Yes,Yes,DSL,Bank Withdrawal,72.8,930.05,0.0,1109.06,Stayed,,
1063-DHQJF,Yes,No,Fiber Optic,Mailed Check,92.15,6480.9,0.0,7882.98,Stayed,,
8805-JNRAZ,Yes,No,Cable,Credit Card,49.2,103.7,0.0,162.26,Joined,,
4522-AKYLR,Yes,No,DSL,Bank Withdrawal,54.8,731.3,0.0,867.93,Stayed,,
0786-VSSUD,No,,DSL,Mailed Check,39.0,679.85,0.0,679.85,Churned,Competitor,Competitor had better devices
9289-LBQVU,Yes,Yes,DSL,Credit Card,70.15,4480.7,0.0,6588.22,Stayed,,
6586-MYGKD,Yes,Yes,DSL,Credit Card,76.95,5289.8,0.0,6568.0,Stayed,,
7321-PKUYW,Yes,Yes,Cable,Bank Withdrawal,90.15,987.95,0.0,1233.91,Churned,Competitor,Competitor had better devices
5378-IKEEG,No,,Cable,Bank Withdrawal,35.75,35.75,0.0,35.75,Churned,Price,Price too high
9526-JAWYF,Yes,No,Fiber Optic,Bank Withdrawal,89.8,2335.3,0.0,2497.54,Churned,Competitor,Competitor made better offer
7569-NMZYQ,Yes,Yes,Fiber Optic,Bank Withdrawal,118.75,8672.45,0.0,11634.53,Stayed,,
6537-OTKMY,No,,DSL,Bank Withdrawal,50.75,688.2,32.55,655.65,Stayed,,
9518-RWHZL,Yes,Yes,Fiber Optic,Credit Card,100.05,6254.2,0.0,8054.52,Churned,Competitor,Competitor had better devices
6166-YIPFO,No,,DSL,Bank Withdrawal,64.7,4746.05,0.0,4886.05,Stayed,,
3569-EDBPQ,Yes,Yes,Fiber Optic,Bank Withdrawal,84.35,1938.05,0.0,2557.49,Stayed,,
1066-JKSGK,Yes,No,,Credit Card,20.15,20.15,0.0,53.73,Churned,Competitor,Competitor made better offer
9488-FVZCC,Yes,Yes,DSL,Bank Withdrawal,79.5,5661.7,0.0,8008.18,Stayed,,
3744-ZBHON,Yes,No,,Bank Withdrawal,20.2,65.95,0.0,161.38,Joined,,
4835-YSJMR,Yes,No,DSL,Bank Withdrawal,49.8,1971.15,0.0,2124.42,Stayed,,
2405-LBMUW,No,,DSL,Bank Withdrawal,50.7,3088.75,0.0,3108.75,Stayed,,
